1254,-0.00146,-0.04150,1.01221,-0.00146,-0.00533,0.34501,-4.63,-41.11,58.60
1255,-0.00659,-0.00732,1.02026,-0.00320,-0.00546,0.38030,-3.29,-41.41,60.40
1256,-0.01367,0.00220,1.01440,0.00173,-0.00107,0.45647,-3.29,-41.41,60.40
1257,-0.01807,-0.01611,1.01978,0.00186,-0.00639,0.40933,-3.89,-41.11,58.90
1258,-0.00586,-0.03735,1.01758,-0.00360,-0.00533,0.45127,-3.89,-41.41,61.15
1259,-0.00562,-0.00635,1.01440,0.00493,-0.00173,0.46259,-5.08,-40.66,59.35
1260,0.00708,-0.03540,1.01538,-0.02144,-0.01198,0.63756,-3.89,-41.86,59.65
1261,-0.03784,0.02344,1.01196,0.00280,-0.00919,0.59109,-3.89,-41.86,59.65
1262,0.00562,-0.03809,1.02148,0.01238,-0.01704,0.66539,-2.54,-41.11,59.95
1263,0.03564,-0.01367,1.01660,0.02623,-0.01864,0.76379,-1.64,-42.31,60.55
1264,-0.01172,0.01172,1.01929,0.08096,-0.02637,0.73796,-2.24,-41.56,61.59
1265,0.03809,-0.03784,1.01440,0.06432,-0.02117,0.73796,-2.24,-41.56,61.59
1266,0.00464,0.01855,1.01440,0.03049,-0.01997,0.82025,-2.69,-41.26,59.05
1267,-0.03979,0.02881,1.01904,0.04687,-0.01132,0.75993,-1.64,-40.51,59.80
1268,0.00415,-0.02588,1.01855,0.09308,-0.03063,0.66313,-1.05,-40.66,58.60
1269,0.00000,0.00024,1.02344,0.04820,-0.02810,0.78017,-1.05,-41.41,60.70
1270,-0.02100,0.00000,1.01196,0.05553,-0.01398,0.78563,-1.05,-41.41,60.70
1271,0.00049,-0.02393,0.99976,0.05992,-0.01332,0.70547,-1.05,-39.17,61.44
1272,-0.00732,-0.00024,1.02075,0.06325,-0.02530,0.63357,0.15,-41.56,59.50
1273,-0.03516,0.00049,1.01147,0.04514,-0.00386,0.61506,-0.15,-40.81,59.80
1274,-0.02612,0.02271,1.00903,0.04155,-0.03129,0.62451,-0.15,-40.81,59.80
1275,-0.04907,-0.01221,0.99683,0.07563,-0.01518,0.46592,0.45,-42.76,59.80
1276,0.01074,-0.01733,1.02026,-0.06418,0.06298,0.65780,-0.30,-41.11,59.95
1277,0.03491,-0.04858,0.99951,-0.06804,0.14141,1.03490,-0.60,-40.66,59.95
1278,0.30811,-0.12109,1.03149,0.03768,0.00213,1.18005,0.90,-41.56,60.55
1279,0.01978,-0.00024,0.98389,-0.05220,0.03143,1.36740,0.90,-41.56,60.55
1280,0.07959,-0.07202,1.00464,-0.06285,-0.02477,1.56168,2.54,-40.66,59.95
1281,-0.02051,0.03735,1.03784,0.00386,-0.11385,1.88552,1.64,-39.32,60.55
1282,-0.00928,-0.05103,1.03809,-0.13289,0.10413,1.74144,3.44,-41.26,60.55
1283,0.00415,0.08228,0.93604,-0.02716,-0.17324,1.94837,2.84,-41.86,60.70
1284,0.07007,-0.05908,1.03369,0.02969,0.01172,2.09364,2.84,-41.86,60.70
1285,0.09351,-0.17041,1.04663,0.07883,0.02583,2.21855,4.93,-40.07,61.29
1286,-0.01758,0.06494,1.01904,-0.10253,0.14488,2.42960,4.34,-40.22,60.40
1287,-0.05029,0.03101,1.00024,-0.07577,0.06272,2.19724,5.68,-40.07,60.25
